Radius (nm),Exchange Interaction (kJ/m3),DM Interaction (kJ/m3),Demagnetization (kJ/m3),Total Energy (kJ/m3)
19.080000000000002,193.17380070577622,-87.4683350174821,7.728582796417359,113.43404848471145
19.610000000000003,169.0284452829847,-87.04355785702941,7.375092591182781,89.35998001713807
20.14,148.52222492044015,-87.0574745245197,7.057223160415492,68.52197355633595
20.67,132.28094335245956,-87.27854180572798,6.77844641641134,51.78084796314291
21.200000000000003,119.61019907839714,-87.57266603235017,6.509343937109506,38.546876983156494
21.73,109.64352100579862,-87.87296485909111,6.2477806181574564,28.018336764864962
22.26,101.64889709388137,-88.15907397574503,5.988165155781932,19.477988273918296
22.79,95.09559776556915,-88.42987247354836,5.72958432320311,12.395309615223905
23.32,89.63848822423178,-88.6879898621247,5.47802351076889,6.428521872875967
23.85,85.00224535571198,-88.94391820228012,5.230408792060653,1.2887359454925091
24.38,81.02722033585677,-89.19911021335707,4.995768831500251,-3.1761210460000484
24.910000000000004,77.5637790949669,-89.46253138296122,4.76810719301983,-7.130645094974499
25.44,74.53298536943824,-89.73267634743443,4.556328781981098,-10.643362196015113
25.97,71.84282748859431,-90.0135782332389,4.35343664778739,-13.817314096857201
26.500000000000004,69.45422458096638,-90.30298713948503,4.166902236601267,-16.681860321917377
27.03,67.30440557453085,-90.59986150636107,3.9898404824427667,-19.305615449387464
27.560000000000002,65.37436125673676,-90.90293393772795,3.8281846607519854,-21.7003880202392
28.090000000000003,63.619137713272835,-91.20719537779107,3.6757363833710364,-23.91232128114719
28.62,62.027069175450805,-91.51181290926841,3.5369350007259728,-25.94780873309165
29.150000000000002,60.56606416699237,-91.80958227115845,3.406424140607611,-27.837093963558456
29.680000000000003,59.22754268122426,-92.0989311344479,3.2874479632514024,-29.58394048997223
30.210000000000004,57.98799887708353,-92.37167467330183,3.175918321561914,-31.207757474656376
30.740000000000002,56.84085671963648,-92.62645761447554,3.0736876470418744,-32.71191324779719
31.270000000000003,55.769152438058214,-92.85595081445184,2.977969261735744,-34.10882911465787
31.8,54.7657131111697,-93.0562988950991,2.8896236351788667,-35.40096214875056
32.33,53.81897921011932,-93.22236886038053,2.8068040346955256,-36.59658561556568
32.86000000000001,52.923176910959704,-93.35060510868095,2.7298864306621113,-37.69754176705914
33.39,52.07043485084238,-93.43889352341094,2.6576679553101106,-38.71079071725846
33.92,51.2533267962335,-93.47865481631767,2.590254631558162,-39.635073388526024
34.45,50.467056487573124,-93.47206701237212,2.5270959848387324,-40.47791453996027
34.98,49.70785018606519,-93.41267541139472,2.4679598226919377,-41.236865402637605
35.510000000000005,48.97228487239897,-93.30544757298709,2.412815723806786,-41.92034697678134
36.040000000000006,48.25830628546073,-93.14400136089581,2.361523165451396,-42.52417190998369
36.57,47.56271115570332,-92.93590847171087,2.31434661912611,-43.05885069688144
37.1,46.884957031809215,-92.67464828078043,2.271147625472289,-43.51854362349892
37.63,46.22205273290021,-92.3697516418943,2.232377094663359,-43.91532181433072
38.160000000000004,45.576128427781704,-92.01751241252383,2.197998290198679,-44.24338569454345
38.690000000000005,44.94428651139664,-91.62833304218802,2.1685488277891354,-44.51549770300225
39.220000000000006,44.32751057209128,-91.19701000653721,2.1440381570570697,-44.72546127738887
39.75,43.7233792646016,-90.73464853137112,2.1249540616289018,-44.88631520514062
40.28,43.135144112951444,-90.23914056455857,2.1113636733611973,-44.99263277824593
40.81,42.560952819893785,-89.7215745047305,2.1036092865419276,-45.057012398294795
41.34,42.00480123997069,-89.18075949188263,2.1018171505028067,-45.07414110140911
41.870000000000005,41.464716698399506,-88.62633096267177,2.1061796947763773,-45.055434569495894
42.400000000000006,40.94566148025223,-88.05826070863293,2.116783552902429,-44.995815675478276
42.93,40.44581669438649,-87.48480307597636,2.133754431019002,-44.90523195057088
43.46,39.97144372745934,-86.90777312309626,2.157017287579696,-44.77931210805723
43.99,39.52053613138377,-86.33316019408977,2.1866226520771876,-44.62600141062881
44.52,39.102159311465,-85.7654285235512,2.222491702611696,-44.44077750947451
45.050000000000004,38.71330048183086,-85.20830268090529,2.2644230473183637,-44.23057915175607
45.58,38.36675292000252,-84.66924157423713,2.3124598353581973,-43.99002881887641
46.11,38.058279720568045,-84.14966562177975,2.3662699010302934,-43.7251160001814
46.64,37.80262466204779,-83.65797308482652,2.4258765412666037,-43.42947188151213
47.17,37.5946168149583,-83.1938839504583,2.490824573274694,-43.10844256222529
47.7,37.45236133058117,-82.76831149879646,2.561280692687241,-42.754669475528054
48.230000000000004,37.36940507968999,-82.37975053134711,2.636691131910954,-42.37365431974616
48.76,37.36506653867886,-82.03957414377427,2.71738363916856,-41.957123965926854
49.29,37.43138277375015,-81.74522490851096,2.8026614060095993,-41.511180728751214
49.82000000000001,37.58924901126421,-81.50755925573152,2.893171051747625,-41.02513919271968
50.35,37.82884066010909,-81.32339822113777,2.9880158365110483,-40.50654172451763
50.88,38.172494279521814,-81.20230565416202,3.088387279228739,-39.94142409541146
51.410000000000004,38.60765473315958,-81.14070864426489,3.193001847896504,-39.34005206320881
51.94,39.15887502669875,-81.1434875779341,3.3037698119103998,-38.680842739324945
52.470000000000006,39.8021220401202,-81.19723796589825,3.4188301154931353,-37.97628581028493
53.00000000000001,39.88942343067493,-80.66345868893247,3.541273672424345,-37.232761585833195
53.53,38.88418685933096,-77.50797788644412,3.6646426248931196,-34.95914840222005
54.06,35.58379244049926,-66.81908181703295,3.7842356426530284,-27.451053733880663
54.59,30.028400704306275,-47.94774009183414,3.910852331844741,-14.008487055683117
55.120000000000005,23.814183244626673,-23.502196755064865,4.072562018511626,4.384548508073435
55.650000000000006,18.577000827265014,-4.976850303461389,4.263034127169529,17.863184650973157
56.18000000000001,15.603833950116185,-0.10187659609965907,4.439409446557735,19.941366800574258
56.71,14.35181867745616,0.0,4.591236243043735,18.943054920499893
57.24,13.88401772053171,0.0,4.726921735868367,18.610939456400075
57.77,13.609098885380586,0.0,4.851649518758851,18.46074840413944
58.300000000000004,13.374624208639373,0.0,4.959198892953697,18.333823101593072
58.830000000000005,13.147604090798334,0.0,5.052181558987325,18.199785649785657
59.36000000000001,12.916668525901567,0.0,5.1302087299506285,18.04687725585219
59.89,12.682764508075133,0.0,5.19588387588085,17.87864838395598
60.42000000000001,12.440919777173672,0.0,5.2489072123275955,17.689826989501267
60.95,12.194558185384412,0.0,5.2914381657641725,17.485996351148586
61.480000000000004,11.941022074060827,0.0,5.323389968149507,17.264412042210335
62.01,11.683679847096204,0.0,5.346532262782886,17.03021210987909
62.540000000000006,11.42291327145163,0.0,5.360797566479676,16.783710837931306
63.07000000000001,11.161940336815114,0.0,5.367807038428462,16.529747375243577
63.6,10.903864760365323,0.0,5.367701746348367,16.27156650671369
64.13000000000001,10.649517520178463,0.0,5.361547331894108,16.011064852072575
64.66,10.404683986441771,0.0,5.349714201403595,15.754398187845368
65.19,10.168670152372654,0.0,5.333569959273052,15.502240111645708
65.72000000000001,9.94696360987027,0.0,5.312541641867779,15.259505251738048
66.25,9.737150458837249,0.0,5.288310849482193,15.025461308319443
66.78,9.544661937072796,0.0,5.260830511615129,14.805492448687925
67.31,9.365302868034458,0.0,5.231154389707947,14.596457257742404
67.84,9.204470965197238,0.0,5.199579742205065,14.404050707402302
68.37,9.056406584137218,0.0,5.167453265141594,14.223859849278808
68.9,9.002725573945337,0.0,5.151965979611664,14.154691553557004
69.43,8.922532893784455,0.0,4.82946194143824,13.751994835222693
